,Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Status_CustN,Ad_Res_Total,Ad_Res_Ind_Total,Pur_Total
2287,1,15.0,3,12,1,8,15.0,13.33,7.5,10.0,19,127,7,27,60,4,14,28,A,0,72.0,M,H,41228.0,A,94,46,30.0
2288,0,14.56,2,5,2,4,17.0,18.5,15.4,18.5,23,53,12,33,45,6,16,19,A,0,70.0,F,U,44284.5,A,90,41,24.0
2289,0,14.56,3,24,3,16,14.0,13.0,8.29,13.0,15,127,12,31,81,5,14,32,A,1,65.0,F,U,56210.0,A,124,51,41.0
2290,0,14.56,2,8,1,5,50.0,37.5,18.13,25.0,19,80,13,34,59,6,17,24,A,1,51.0,M,H,56210.0,A,106,47,60.0
2291,1,15.0,5,7,3,5,15.0,18.4,16.29,15.67,25,52,12,33,44,6,16,18,A,0,67.0,F,H,45788.0,A,89,40,27.0
2292,1,23.0,4,5,1,2,19.0,18.25,16.6,19.0,18,41,13,33,36,6,15,14,A,0,80.0,M,U,45788.0,A,82,35,28.0
2293,1,10.0,5,5,4,4,10.0,9.4,9.4,9.25,17,30,11,25,24,5,12,11,A,1,52.0,F,U,45788.0,A,60,28,20.0
2294,1,11.0,3,4,1,1,11.0,11.0,9.5,11.0,19,31,12,26,24,6,12,10,A,0,69.0,M,H,45788.0,A,62,28,18.0
2295,1,2.0,13,63,9,29,2.0,3.54,3.22,3.67,15,129,12,29,87,5,16,35,S,1,68.0,F,H,51091.0,S,128,56,78.0
2296,1,6.0,9,37,8,22,4.0,6.44,6.19,6.38,15,130,15,34,86,6,17,33,S,1,61.0,M,U,51091.0,S,135,56,50.0
2297,0,14.56,3,6,2,3,10.0,10.0,7.83,10.0,17,52,14,32,42,6,14,16,A,1,69.0,M,H,51091.0,A,88,36,19.0
2298,1,25.0,3,5,2,3,25.0,23.33,29.0,22.5,16,45,9,25,30,4,12,11,A,0,35.0,M,H,51091.0,A,64,27,33.0
2299,1,20.0,3,6,3,5,15.0,11.67,12.83,11.67,20,76,13,30,52,6,13,18,A,1,59.0,F,H,45235.0,A,95,37,24.0
2300,1,20.0,3,3,1,1,17.0,15.67,15.67,17.0,22,32,12,30,28,6,14,12,A,0,71.0,F,H,45235.0,A,70,32,23.0
2301,0,14.56,5,15,2,7,15.0,16.0,12.13,14.5,15,121,24,45,88,11,21,38,N,0,83.0,F,U,44284.5,Others,157,70,35.0
2302,1,10.0,4,24,1,12,10.0,7.5,5.63,5.0,16,128,7,23,59,3,11,27,S,1,52.0,F,H,43112.0,S,89,41,38.0
2303,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,49.0,M,H,44421.0,Others,43,18,22.0
2304,0,14.56,5,45,3,20,11.0,10.6,7.84,10.33,15,130,9,27,79,3,13,30,L,1,35.0,F,U,54926.0,Others,115,46,61.0
2305,1,14.0,2,23,1,14,14.0,13.0,8.22,14.0,21,128,12,30,78,5,13,31,A,1,77.0,M,U,54926.0,A,120,49,39.0
2306,1,14.0,2,9,1,3,14.0,14.0,10.22,14.0,16,80,15,34,54,6,15,22,A,0,52.0,M,U,57372.0,A,103,43,25.0
2307,1,21.0,0,1,0,0,15.0,0.0,15.0,13.582127875507437,22,22,8,8,14,3,3,5,N,0,40.0,M,U,44284.5,Others,30,11,16.0
2308,0,14.56,2,11,0,2,20.0,22.5,15.64,13.582127875507437,20,102,18,40,82,6,6,29,A,0,52.0,F,H,57372.0,A,140,41,33.0
2309,0,14.56,2,4,0,2,16.0,15.0,13.0,13.582127875507437,18,81,4,12,25,2,2,14,E,0,61.0,F,U,44284.5,Others,41,18,22.0
2310,1,10.0,2,14,0,11,10.0,10.0,5.43,13.582127875507437,20,122,13,31,66,6,6,29,S,1,43.0,M,U,44559.0,S,110,41,26.0
2311,1,13.0,2,3,1,1,10.0,12.5,11.67,15.0,15,17,12,16,15,5,7,6,N,0,52.0,F,U,44284.5,Others,43,18,15.0
2312,0,14.56,1,2,0,0,20.0,20.0,12.5,13.582127875507437,18,35,11,23,21,4,4,8,A,0,57.0,F,H,50030.0,A,55,16,23.0
2313,1,8.0,2,3,2,2,10.0,10.0,8.0,10.0,17,20,14,22,20,6,10,8,N,0,45.0,M,H,50030.0,Others,56,24,15.0
2314,1,12.0,1,13,0,7,10.0,10.0,12.69,13.582127875507437,18,90,6,15,42,3,3,16,A,1,49.0,F,U,44284.5,A,63,22,24.0
2315,0,14.56,7,9,4,6,11.0,9.71,8.89,10.5,15,63,14,28,41,6,12,14,A,1,52.0,F,U,44284.5,A,83,32,27.0
2316,1,10.0,2,7,0,3,6.0,9.5,7.14,13.582127875507437,17,52,13,31,39,6,6,17,A,1,52.0,F,U,44284.5,A,83,29,15.0
2317,0,14.56,0,1,0,0,15.0,0.0,15.0,13.582127875507437,20,20,8,8,12,3,3,5,F,0,52.0,F,U,49262.0,Others,28,11,16.0
2318,1,10.0,5,7,4,6,10.0,9.6,8.0,9.5,23,44,12,31,37,6,15,15,S,1,61.0,M,U,44284.5,S,80,36,22.0
2319,1,20.0,1,7,0,3,25.0,25.0,13.57,13.582127875507437,24,111,11,29,59,6,6,25,A,0,52.0,F,U,44284.5,A,99,37,33.0
2320,0,14.56,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,15,13,3,6,5,F,0,56.0,M,H,68375.0,Others,36,14,17.0
2321,1,50.0,2,3,1,2,50.0,37.5,33.33,50.0,17,57,13,30,41,6,14,17,A,0,57.0,F,H,77130.0,A,84,37,55.0
2322,1,40.0,2,2,2,2,30.0,26.5,26.5,26.5,24,33,12,30,29,6,14,12,A,0,64.0,M,U,46250.0,A,71,32,34.0
2323,1,10.0,2,2,2,2,20.0,15.0,15.0,15.0,23,29,10,23,23,4,10,9,A,0,47.0,F,H,55282.0,A,56,23,24.0
2324,0,14.56,3,49,2,16,41.0,39.33,22.33,38.5,22,147,14,35,106,7,18,37,S,1,83.0,F,H,55282.0,S,155,62,93.0
2325,1,15.0,4,8,3,5,15.0,13.5,11.25,13.0,19,56,13,33,48,6,16,19,A,1,62.0,F,H,109313.0,A,94,41,27.0
2326,1,10.0,6,17,2,5,6.0,8.17,6.41,8.5,15,93,13,34,57,6,17,23,S,1,52.0,F,U,64119.0,S,104,46,29.0
2327,1,15.0,5,8,2,3,10.0,9.6,8.0,10.5,17,44,13,32,37,6,16,16,A,0,44.0,M,H,64119.0,A,82,38,23.0
2328,0,14.56,1,1,1,1,25.0,25.0,25.0,25.0,24,24,9,19,17,4,8,7,N,0,54.0,F,H,64119.0,Others,45,19,27.0
2329,1,100.0,4,9,1,4,26.0,26.5,26.44,20.0,15,91,16,35,66,6,15,25,A,0,41.0,M,U,43750.0,A,117,46,39.0
2330,0,14.56,4,20,3,11,12.0,9.25,9.65,9.0,21,116,12,31,75,6,15,31,S,1,52.0,F,U,44284.5,S,118,52,36.0
2331,0,14.56,1,5,1,2,15.0,15.0,10.2,15.0,16,75,11,28,48,4,11,17,A,0,51.0,F,U,59646.0,A,87,32,21.0
2332,1,10.0,1,2,0,1,16.0,16.0,13.0,13.582127875507437,19,39,10,25,27,4,4,10,A,0,41.0,F,H,57224.0,A,62,18,19.0
2333,1,10.0,6,9,4,5,12.0,9.0,8.0,9.75,17,41,14,33,37,6,16,15,A,1,67.0,M,U,57224.0,A,84,37,27.0
2334,1,50.0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,12,18,17,5,8,7,F,0,60.0,F,H,55716.0,Others,47,20,27.0
2335,0,14.56,1,12,0,7,15.0,15.0,8.33,13.582127875507437,26,130,9,28,70,4,4,28,A,1,61.0,M,U,44284.5,A,107,36,28.0
2336,1,6.0,7,16,4,10,6.0,6.0,5.25,6.0,22,105,10,31,58,5,15,25,S,1,76.0,F,U,60028.0,S,99,45,29.0
2337,0,14.56,3,6,2,3,13.0,9.33,7.67,9.0,17,42,12,31,32,6,15,14,A,0,73.0,F,H,50650.0,A,75,35,22.0
2338,0,14.56,3,3,0,0,25.0,20.0,20.0,13.582127875507437,19,32,14,28,28,6,6,10,A,0,31.0,M,H,76857.0,A,70,22,31.0
2339,1,15.0,3,14,1,9,15.0,14.05,9.8,15.15,18,125,13,33,70,6,16,29,S,1,52.0,F,U,44284.5,S,116,51,32.0
2340,1,10.0,2,15,1,7,10.0,11.0,9.67,10.0,22,119,11,30,66,5,13,29,A,0,78.0,M,H,67735.0,A,107,47,27.0
2341,1,25.0,2,5,1,2,25.0,20.0,20.0,25.0,25,53,12,34,45,6,17,20,A,0,45.0,M,H,67735.0,A,91,43,32.0
2342,0,14.56,2,3,2,2,25.0,25.0,25.0,25.0,19,24,16,26,27,6,11,9,N,0,52.0,F,U,67735.0,Others,69,26,30.0
2343,1,3.0,5,30,3,17,4.0,4.4,3.97,4.67,21,126,11,26,74,4,11,29,S,1,52.0,M,U,44284.5,S,111,44,39.0
2344,0,14.56,3,21,0,10,14.0,13.0,9.38,13.582127875507437,19,127,12,32,80,5,5,32,A,1,77.0,M,U,71424.0,A,124,42,38.0
2345,0,14.56,2,8,0,3,15.0,12.5,6.88,13.582127875507437,19,113,12,30,50,5,5,19,A,1,52.0,F,U,44284.5,A,92,29,25.0
2346,0,14.56,5,10,4,5,6.0,8.6,7.7,8.5,18,53,13,33,44,6,17,20,S,1,66.0,F,H,71424.0,S,90,43,21.0
2347,1,10.0,3,26,2,11,10.0,10.0,5.88,10.0,17,126,13,35,80,6,17,34,S,1,41.0,F,H,51507.0,S,128,57,39.0
2348,0,14.56,2,4,2,2,10.0,17.5,16.25,17.5,15,21,14,22,20,6,10,8,N,0,52.0,F,U,51507.0,Others,56,24,16.0
2349,1,34.0,2,11,0,1,25.0,25.5,20.18,13.582127875507437,5,65,34,56,84,5,5,21,A,0,35.0,F,H,61835.0,A,174,31,38.0
2350,0,14.56,6,34,5,21,8.0,8.0,7.44,8.0,21,129,11,32,79,6,17,33,S,1,66.0,M,U,67000.0,S,122,56,48.0
2351,1,5.0,7,13,5,6,9.0,9.29,8.23,9.4,21,43,11,33,38,6,17,17,S,1,52.0,F,U,67000.0,S,82,40,29.0
2352,1,20.0,2,2,2,2,75.0,42.5,42.5,42.5,23,29,13,27,25,6,13,11,A,0,62.0,F,H,54200.0,A,65,30,79.0
2353,1,14.0,7,13,3,7,16.0,14.57,11.54,14.33,18,93,14,36,61,6,17,24,A,1,16.0,M,U,41963.0,A,111,47,36.0
2354,1,13.0,4,12,2,4,12.0,11.0,9.5,12.0,16,90,8,23,47,4,12,19,A,1,73.0,M,H,41963.0,A,78,35,28.0
2355,1,11.0,4,10,3,7,12.0,9.5,9.8,8.67,19,67,13,35,56,6,17,22,A,1,61.0,M,H,41963.0,A,104,45,26.0
2356,0,14.56,1,2,1,2,20.0,20.0,15.0,20.0,20,44,11,25,32,4,9,10,A,0,34.0,F,U,41963.0,A,68,23,23.0
2357,0,14.56,3,20,2,12,10.0,10.0,10.1,10.0,16,125,6,17,56,3,10,24,A,1,81.0,M,H,49118.0,A,79,37,33.0
2358,1,10.0,4,6,2,3,11.0,11.0,10.83,11.5,19,40,13,34,37,6,16,15,A,1,66.0,F,H,49118.0,A,84,37,21.0
2359,0,14.56,4,13,4,11,16.0,19.5,16.0,19.5,23,123,12,32,72,6,17,31,S,1,52.0,M,U,44284.5,S,116,54,33.0
2360,1,20.0,5,8,4,6,20.0,20.0,16.75,20.0,17,64,14,31,52,6,14,18,A,1,71.0,M,U,51364.0,A,97,38,33.0
2361,0,14.56,4,4,0,0,15.0,12.5,12.5,13.582127875507437,15,32,14,31,29,6,6,12,A,1,51.0,M,H,51364.0,A,74,24,23.0
2362,0,14.56,2,11,2,7,15.0,15.0,8.18,15.0,23,90,12,33,56,6,16,25,A,0,64.0,M,H,68331.0,A,101,47,28.0
2363,0,14.56,5,7,2,3,15.0,13.2,11.57,12.5,15,44,14,32,38,6,16,16,A,0,38.0,M,H,68331.0,A,84,38,27.0
2364,1,10.0,6,6,4,4,10.0,10.33,10.33,10.0,17,33,13,32,33,6,15,13,S,1,63.0,F,H,68331.0,S,78,34,22.0
2365,1,15.0,5,5,4,4,15.0,14.2,14.2,14.0,24,36,11,30,29,6,16,14,A,1,34.0,F,H,68331.0,A,70,36,25.0
2366,0,14.56,3,3,2,2,16.0,12.67,12.67,13.0,16,23,15,23,20,6,10,8,N,0,61.0,F,H,68331.0,Others,58,24,22.0
2367,0,14.56,2,7,0,3,15.0,12.0,7.57,13.582127875507437,15,65,12,29,47,5,5,15,S,1,73.0,F,H,65871.0,S,88,25,24.0
2368,1,20.0,3,4,2,3,20.0,18.33,15.0,20.0,15,39,12,32,31,6,15,14,A,1,53.0,M,H,65871.0,A,75,35,27.0
2369,0,14.56,3,8,1,4,25.0,23.33,20.88,25.0,6,105,25,47,68,10,21,29,A,0,52.0,F,H,75224.0,A,140,60,36.0
2370,0,14.56,2,6,0,1,15.0,12.5,11.0,13.582127875507437,7,64,19,38,54,8,8,20,A,0,63.0,F,H,75224.0,A,111,36,23.0
2371,0,14.56,6,12,4,7,25.0,15.67,11.75,12.25,18,53,13,33,47,6,17,20,S,1,68.0,F,H,63008.0,S,93,43,43.0
2372,0,14.56,3,4,1,2,20.0,15.0,12.5,15.0,18,43,14,32,33,6,14,13,A,0,27.0,F,H,63008.0,A,79,33,27.0
2373,1,10.0,4,17,1,11,6.0,5.75,4.18,7.0,16,124,7,21,55,3,9,23,S,1,27.0,F,U,57954.0,S,83,35,27.0
2374,1,10.0,5,19,3,10,10.0,8.4,5.26,7.33,23,101,12,34,63,6,17,27,S,1,40.0,F,H,57954.0,S,109,50,34.0
2375,0,14.56,1,6,1,3,20.0,20.0,15.0,20.0,21,81,13,33,52,6,15,21,A,0,58.0,F,H,57954.0,A,98,42,27.0
2376,0,14.56,2,6,1,2,36.0,36.0,31.67,36.0,21,52,13,34,46,6,17,19,A,0,33.0,F,H,57954.0,A,93,42,44.0
2377,1,21.0,2,9,1,4,15.0,15.0,10.11,15.0,22,77,12,33,54,6,16,23,A,1,76.0,F,H,62310.0,A,99,45,26.0
2378,0,14.56,4,9,3,5,12.0,12.0,10.89,12.0,17,68,16,34,57,6,15,20,A,1,75.0,M,H,62310.0,A,107,41,25.0
2379,1,9.0,15,22,7,9,6.0,5.07,4.59,5.0,18,43,13,35,44,6,17,17,S,1,39.0,M,H,55836.0,S,92,40,43.0
2380,1,12.0,4,12,3,6,12.0,10.5,10.17,9.0,18,128,13,33,73,5,14,31,A,1,17.0,F,U,71303.0,A,119,50,28.0
2381,0,14.56,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,16,14,5,7,6,F,0,52.0,F,U,44284.5,Others,41,18,27.0
2382,0,14.56,4,28,1,15,10.0,9.25,6.71,10.0,7,126,31,52,102,8,18,37,S,1,57.0,F,H,71303.0,S,185,63,42.0
2383,1,25.0,2,2,2,2,20.0,15.0,15.0,15.0,17,29,10,23,22,4,10,9,A,0,52.0,F,U,44284.5,A,55,23,24.0
2384,0,14.56,3,29,1,14,10.0,14.0,10.24,15.0,18,126,13,35,81,6,17,35,S,1,42.0,M,H,46808.0,S,129,58,42.0
2385,1,20.0,1,6,1,6,15.0,15.0,10.0,15.0,23,104,10,27,55,4,11,20,A,0,32.0,M,U,59924.0,A,92,35,22.0
2386,0,14.56,4,6,1,2,10.0,10.0,9.17,10.0,18,45,12,29,34,6,13,13,A,0,31.0,F,U,59924.0,A,75,32,20.0
2387,1,5.0,6,21,5,15,5.0,5.0,4.81,5.0,16,97,12,28,65,5,15,27,S,1,66.0,F,H,60456.0,S,105,47,32.0
2388,1,12.0,5,10,4,7,11.0,10.8,9.3,10.75,19,56,13,35,51,6,17,20,S,1,28.0,F,U,60456.0,S,99,43,26.0
2389,0,14.56,6,6,4,4,11.0,8.67,8.67,8.5,18,29,12,26,25,6,13,11,A,1,52.0,F,U,44284.5,A,63,30,23.0
2390,0,14.56,1,24,0,9,10.0,10.0,13.71,13.582127875507437,26,126,16,33,104,3,3,28,A,1,63.0,F,H,60456.0,A,153,34,35.0
2391,1,5.0,1,6,0,2,30.0,30.0,21.17,13.582127875507437,18,86,13,35,59,6,6,24,A,0,87.0,M,H,60456.0,A,107,36,37.0
2392,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,17,14,4,7,6,F,0,52.0,M,H,105000.0,Others,41,17,22.0
2393,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,42.0,F,H,105000.0,Others,43,18,22.0
2394,0,14.56,1,6,0,2,33.0,33.0,28.83,13.582127875507437,26,78,19,35,54,8,8,23,A,0,75.0,M,H,105000.0,A,108,39,40.0
2395,1,6.0,4,9,1,4,10.0,6.25,5.11,5.0,18,76,12,31,48,6,14,19,A,0,52.0,F,U,44284.5,A,91,39,23.0
2396,0,14.56,3,5,2,2,15.0,14.0,10.8,15.0,16,40,13,32,33,6,14,13,A,1,74.0,M,H,63192.0,A,78,33,23.0
2397,0,14.56,0,4,0,1,25.0,0.0,19.0,13.582127875507437,18,40,13,13,37,6,6,16,A,0,53.0,F,H,63192.0,A,63,28,29.0
2398,1,10.0,4,4,3,3,9.0,7.25,7.25,8.0,16,31,9,22,21,4,10,8,A,1,54.0,F,U,63192.0,A,52,22,17.0
2399,1,10.0,3,3,2,2,10.0,7.33,7.33,6.0,18,24,12,22,20,6,11,9,N,0,84.0,M,U,80468.0,Others,54,26,16.0
2400,1,9.0,6,16,4,10,6.0,9.83,7.94,10.25,18,89,14,36,63,6,17,25,S,1,36.0,M,H,80468.0,S,113,48,28.0
2401,0,14.56,2,3,1,2,20.0,15.0,11.67,20.0,16,44,12,28,32,5,11,12,A,0,48.0,M,H,80468.0,A,72,28,25.0
2402,1,10.0,2,8,1,6,12.0,15.0,10.88,10.0,8,63,23,42,66,11,20,26,A,1,49.0,M,H,80468.0,A,131,57,22.0
2403,1,10.0,4,4,2,2,12.0,10.5,10.5,10.0,18,32,12,29,27,6,14,12,A,0,77.0,F,H,89045.0,A,68,32,20.0
2404,1,25.0,1,7,1,5,25.0,25.0,18.43,25.0,19,80,7,20,48,4,12,20,A,1,78.0,M,H,89045.0,A,75,36,33.0
2405,1,21.0,2,8,0,2,17.0,16.0,15.13,13.582127875507437,18,55,13,34,47,6,6,19,A,1,49.0,M,H,65257.0,A,94,31,27.0
2406,1,20.0,2,15,1,9,15.0,15.0,7.87,15.0,22,128,12,33,66,6,16,31,A,1,47.0,F,H,56996.0,A,111,53,32.0
2407,0,14.56,1,3,1,1,30.0,30.0,23.33,30.0,24,38,11,32,33,6,16,15,A,0,33.0,F,H,56996.0,A,76,37,34.0
2408,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,21,21,8,15,13,3,6,5,N,0,51.0,F,H,56996.0,Others,36,14,22.0
2409,0,14.56,3,8,1,4,25.0,20.0,10.63,25.0,18,88,13,34,51,6,16,21,A,0,46.0,M,U,82851.0,A,98,43,36.0
2410,0,14.56,2,3,1,2,40.0,32.5,23.33,40.0,24,45,12,30,34,6,14,14,A,0,57.0,M,H,82851.0,A,76,34,45.0
2411,0,14.56,1,3,0,1,15.0,15.0,15.0,13.582127875507437,15,44,10,26,34,3,3,12,E,0,47.0,M,U,82851.0,Others,70,18,19.0
2412,0,14.56,6,13,5,11,19.0,16.5,12.62,16.8,21,63,14,32,55,6,16,21,S,1,17.0,M,H,82851.0,S,101,43,38.0
2413,0,14.56,1,6,0,3,15.0,15.0,12.83,13.582127875507437,7,57,17,33,52,5,5,17,E,0,47.0,M,H,64129.0,Others,102,27,22.0
2414,1,20.0,2,4,1,3,20.0,20.0,21.25,20.0,17,81,13,31,53,6,14,23,A,0,53.0,M,H,67860.0,A,97,43,26.0
2415,0,14.56,11,52,5,21,3.0,4.18,4.08,4.6,15,129,10,29,82,5,16,32,S,1,70.0,M,H,67860.0,S,121,53,66.0
2416,1,50.0,1,5,0,1,50.0,50.0,35.0,13.582127875507437,17,75,13,29,54,6,6,20,A,0,40.0,M,H,67860.0,A,96,32,56.0
2417,1,5.0,7,9,3,3,6.0,4.86,4.67,5.33,17,32,16,31,32,7,14,12,A,1,52.0,F,U,67860.0,A,79,33,22.0
2418,0,14.56,6,7,4,4,4.0,4.5,4.29,4.5,16,29,12,26,26,6,14,12,A,1,69.0,F,H,67860.0,A,64,32,17.0
2419,0,14.56,2,2,2,2,20.0,15.0,15.0,15.0,21,24,12,22,21,6,11,9,N,0,67.0,F,U,67860.0,Others,55,26,24.0
2420,1,15.0,2,2,1,1,20.0,15.0,15.0,20.0,16,20,14,22,19,6,10,8,N,0,52.0,F,H,67860.0,Others,55,24,24.0
2421,0,14.56,3,8,0,4,20.0,16.67,11.5,13.582127875507437,15,87,12,28,52,5,5,20,A,0,73.0,F,H,50898.0,A,92,30,31.0
2422,0,14.56,5,11,3,9,7.0,7.4,5.45,7.67,18,125,13,31,57,6,14,25,A,1,57.0,F,H,50898.0,A,101,45,23.0
2423,1,40.0,2,12,1,7,25.0,25.0,20.42,25.0,23,105,13,31,67,6,14,27,S,1,52.0,M,H,50898.0,S,111,47,39.0
2424,0,14.56,2,4,1,2,15.0,12.0,9.0,15.0,17,53,12,31,39,6,14,15,A,0,52.0,F,U,44284.5,A,82,35,21.0
2425,1,10.0,3,3,2,2,15.0,11.67,11.67,10.0,18,33,12,30,29,6,14,12,A,0,52.0,M,U,50898.0,A,71,32,21.0
2426,1,2.0,6,11,2,4,3.0,4.5,3.73,6.0,18,102,7,20,30,4,10,11,A,0,83.0,F,H,35938.0,A,57,25,20.0
2427,0,14.56,3,5,2,3,15.0,14.33,11.0,14.0,15,57,11,29,42,5,12,15,A,0,50.0,M,U,56647.0,A,82,32,23.0
2428,1,50.0,1,5,1,4,10.0,30.0,21.0,30.0,18,57,12,31,45,6,15,19,S,1,42.0,M,H,59000.0,S,88,40,16.0
2429,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,N,0,66.0,M,H,58635.0,Others,39,16,22.0
2430,1,20.0,1,2,0,0,20.0,20.0,20.0,13.582127875507437,14,15,27,32,29,5,5,6,F,0,64.0,F,U,44284.5,Others,88,16,23.0
2431,0,14.56,1,3,0,1,20.0,20.0,13.33,13.582127875507437,25,41,12,32,34,6,6,14,A,0,53.0,M,H,65027.0,A,78,26,24.0
2432,0,14.56,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,F,0,51.0,M,H,41176.0,Others,36,14,17.0
2433,0,14.56,2,9,2,7,15.0,13.0,7.56,13.0,16,103,14,29,63,6,12,24,S,1,50.0,F,H,68536.0,S,106,42,26.0
2434,1,15.0,3,3,1,1,15.0,12.33,12.33,12.0,15,30,12,26,24,5,11,10,A,0,27.0,M,H,68536.0,A,62,26,21.0
2435,1,2.0,4,4,2,2,2.0,5.0,5.0,3.5,18,33,9,25,23,4,11,10,A,0,29.0,M,H,49714.0,A,57,25,10.0
2436,1,10.0,3,14,3,7,7.0,9.33,6.64,9.33,13,128,24,38,59,5,11,16,A,1,77.0,M,H,49714.0,A,121,32,24.0
2437,0,14.56,1,3,0,1,20.0,20.0,13.33,13.582127875507437,18,41,12,31,32,6,6,14,A,0,76.0,F,H,66197.0,A,75,26,24.0
2438,0,14.56,5,5,3,3,10.0,9.6,9.6,8.33,17,32,6,16,16,4,10,8,A,0,75.0,F,H,66197.0,A,38,22,20.0
2439,0,14.56,1,6,0,4,20.0,20.0,12.0,13.582127875507437,18,104,13,30,54,6,6,23,A,1,51.0,M,H,75737.0,A,97,35,27.0
2440,0,14.56,4,9,1,4,15.0,10.5,9.56,17.0,18,53,14,34,44,6,15,18,A,1,69.0,F,H,76915.0,A,92,39,28.0
2441,1,20.0,2,3,1,1,20.0,16.0,17.33,15.0,5,30,14,26,24,6,12,11,A,0,78.0,M,U,76915.0,A,64,29,25.0
2442,0,14.56,0,1,0,0,20.0,0.0,20.0,13.582127875507437,23,23,8,8,13,3,3,5,N,0,44.0,F,U,63938.0,Others,29,11,21.0
2443,1,5.0,4,15,1,8,5.0,12.0,8.53,11.0,5,131,19,40,76,7,17,34,S,1,52.0,F,U,51941.0,S,135,58,24.0
2444,0,14.56,4,9,2,5,10.0,11.75,10.0,10.0,20,64,9,26,39,4,13,15,A,1,87.0,F,U,51941.0,A,74,32,23.0
2445,1,4.0,13,44,7,20,5.0,3.92,3.61,3.86,17,98,12,31,68,5,16,28,S,1,85.0,F,U,44284.5,S,111,49,62.0
2446,0,14.56,3,7,0,1,25.0,25.0,17.43,13.582127875507437,19,80,13,35,54,6,6,23,A,0,35.0,M,H,56296.0,A,102,35,35.0
2447,1,5.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,25.0,F,H,56296.0,Others,38,15,17.0
2448,0,14.56,2,2,0,0,25.0,15.0,15.0,13.582127875507437,19,28,13,26,23,6,6,10,A,0,67.0,F,H,69583.0,A,62,22,29.0
2449,0,14.56,2,7,0,3,20.0,20.0,16.57,13.582127875507437,15,86,13,28,57,5,5,20,A,1,43.0,F,U,44284.5,A,98,30,29.0
2450,1,15.0,8,30,4,6,14.0,14.5,13.47,12.75,4,66,38,59,104,9,20,27,S,1,52.0,M,U,44284.5,S,201,56,52.0
2451,1,30.0,5,5,3,3,25.0,23.0,23.0,23.33,15,33,14,33,31,6,15,13,A,1,52.0,M,H,98346.0,A,78,34,35.0
2452,1,18.0,4,15,2,12,18.0,16.25,12.0,15.0,18,130,13,34,75,6,17,32,A,1,80.0,M,U,98346.0,A,122,55,37.0
2453,0,14.56,2,7,1,4,15.0,13.5,15.29,12.0,20,86,12,31,60,5,13,23,A,0,39.0,M,U,71499.0,A,103,41,24.0
2454,1,10.0,3,4,0,1,10.0,10.0,10.0,13.582127875507437,18,42,13,31,30,6,6,13,A,0,68.0,F,U,71499.0,A,74,25,17.0
2455,1,9.0,9,14,7,8,4.0,5.0,4.57,5.57,12,53,26,44,60,11,20,23,A,1,43.0,M,U,71499.0,A,130,54,27.0
2456,0,14.56,7,20,3,8,10.0,26.57,21.7,27.0,17,77,15,37,67,6,17,25,S,1,52.0,F,U,44284.5,S,119,48,37.0
2457,0,14.56,2,22,1,9,23.0,20.5,12.32,18.0,16,130,12,30,79,5,14,31,A,1,80.0,F,H,87796.0,A,121,50,47.0
2458,1,5.0,5,21,3,9,7.0,5.6,3.86,5.67,15,91,13,32,64,6,15,24,S,1,52.0,F,H,87796.0,S,109,45,33.0
2459,0,14.56,2,2,2,2,20.0,15.0,15.0,15.0,21,29,10,23,22,4,10,9,A,0,52.0,F,U,44284.5,A,55,23,24.0
2460,0,14.56,3,17,1,9,10.0,34.33,22.41,35.0,18,104,14,36,76,6,17,30,S,1,76.0,F,H,52057.0,S,126,53,30.0
2461,0,14.56,5,9,1,3,40.0,33.0,28.33,30.0,15,89,15,34,59,6,15,22,A,0,35.0,M,U,52057.0,A,108,43,54.0
2462,1,20.0,4,18,0,5,10.0,10.0,12.33,13.582127875507437,4,75,31,52,96,8,8,26,S,1,74.0,M,H,86934.0,S,179,42,32.0
2463,1,9.0,6,11,2,4,10.0,8.83,7.45,9.5,19,56,14,34,46,6,15,19,S,1,71.0,F,H,79842.0,S,94,40,27.0
2464,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,63.0,M,H,79842.0,Others,43,18,22.0
